origin_iid,itemId,title,genre
2807,1048,Universal Soldier: The Return (1999),Action|Sci-Fi
2739,1049,"Color Purple, The (1985)",Drama
3397,1050,"Great Muppet Caper, The (1981)",Children's|Comedy
3398,1051,"Muppets Take Manhattan, The (1984)",Children's|Comedy
3399,1052,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
327,1053,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi
1367,1054,101 Dalmatians (1996),Children's|Comedy
839,1055,"Crow: City of Angels, The (1996)",Action|Thriller
1005,1056,D3: The Mighty Ducks (1996),Children's|Comedy
405,1057,Highlander III: The Sorcerer (1994),Action|Sci-Fi
1876,1058,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
261,1059,Little Women (1994),Drama
262,1060,"Little Princess, A (1995)",Children's|Drama
2248,1061,Say Anything... (1989),Comedy|Drama|Romance
1013,1062,"Parent Trap, The (1961)",Children's|Drama
1882,1063,Godzilla (1998),Action|Sci-Fi
1956,1064,Ordinary People (1980),Drama
26,1065,Othello (1995),Drama
2253,1066,Toys (1992),Action|Comedy|Fantasy
3705,1067,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
3633,1068,On Her Majesty's Secret Service (1969),Action
3635,1069,"Spy Who Loved Me, The (1977)",Action
1960,1070,"Last Emperor, The (1987)",Drama|War
3639,1071,"Man with the Golden Gun, The (1974)",Action
2402,1072,Rambo: First Blood Part II (1985),Action|War
2404,1073,Rambo III (1988),Action|War
1606,1074,Kull the Conqueror (1997),Action|Adventure
1391,1075,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
1033,1076,"Fox and the Hound, The (1981)",Animation|Children's
291,1077,Poison Ivy II (1995),Thriller
44,1078,Mortal Kombat (1995),Action|Adventure
2348,1079,Sid and Nancy (1986),Drama
940,1080,"Adventures of Robin Hood, The (1938)",Action|Adventure
2421,1081,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
2422,1082,"Karate Kid III, The (1989)",Action|Adventure|Drama
1126,1083,Drop Dead Fred (1991),Comedy|Fantasy
1562,1084,Batman & Robin (1997),Action|Adventure|Crime
1499,1085,Anaconda (1997),Action|Adventure|Thriller
1064,1086,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy
532,1087,Serial Mom (1994),Comedy|Crime|Horror
466,1088,Hot Shots! Part Deux (1993),Action|Comedy|War
2373,1089,Red Sonja (1985),Action|Adventure
2014,1090,Freaky Friday (1977),Children's|Comedy
2953,1091,Home Alone 2: Lost in New York (1992),Children's|Comedy
2019,1092,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
616,1093,"Aristocats, The (1970)",Animation|Children's
546,1094,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi
2450,1095,Howard the Duck (1986),Adventure|Children's|Sci-Fi
475,1096,In the Name of the Father (1993),Drama
86,1097,White Squall (1996),Adventure|Drama
2020,1098,Dangerous Liaisons (1988),Drama|Romance
2025,1099,Lolita (1997),Drama|Romance
2893,1100,Plunkett & MaCleane (1999),Action|Drama
3698,1101,"Running Man, The (1987)",Action|Adventure|Sci-Fi
485,1102,Last Action Hero (1993),Action|Comedy
1591,1103,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1739,1104,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's
3911,1105,Best in Show (2000),Comedy
1094,1106,"Crying Game, The (1992)",Drama|Romance|War
493,1107,Menace II Society (1993),Action|Crime|Drama
2042,1108,D2: The Mighty Ducks (1994),Children's|Comedy
1242,1109,Glory (1989),Action|Drama|War
3930,1110,"Creature From the Black Lagoon, The (1954)",Horror
1321,1111,"American Werewolf in London, An (1981)",Horror
2990,1112,Licence to Kill (1989),Action
2991,1113,Live and Let Die (1973),Action
1327,1114,"Amityville Horror, The (1979)",Horror
1258,1115,"Shining, The (1980)",Horror
2633,1116,"Mummy, The (1932)",Horror|Romance
2638,1117,"Mummy's Tomb, The (1942)",Horror
1407,1118,Scream (1996),Horror|Thriller
1334,1119,"Blob, The (1958)",Horror|Sci-Fi
2064,1120,Roger & Me (1989),Comedy|Documentary
2644,1121,Dracula (1931),Horror
2646,1122,House of Dracula (1945),Horror
2647,1123,House of Frankenstein (1944),Horror
2574,1124,"Out-of-Towners, The (1999)",Comedy
1772,1125,Blues Brothers 2000 (1998),Action|Comedy|Musical
2648,1126,Frankenstein (1931),Horror
2649,1127,Son of Frankenstein (1939),Horror
1340,1128,Bride of Frankenstein (1935),Horror
2653,1129,Son of Dracula (1943),Horror
1350,1130,"Omen, The (1976)",Horror
2160,1131,Rosemary's Baby (1968),Horror|Thriller
330,1132,Tales from the Hood (1995),Comedy|Horror
1373,1133,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
842,1134,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
785,1135,Kingpin (1996),Comedy
2836,1136,Outside Providence (1999),Comedy
420,1137,Beverly Hills Cop III (1994),Action|Comedy
3208,1138,Loaded Weapon 1 (1993),Action|Comedy
2338,1139,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2195,1140,Dirty Work (1998),Comedy
1974,1141,Friday the 13th (1980),Horror
879,1142,"Relic, The (1997)",Horror
2782,1143,Pit and the Pendulum (1961),Horror
2789,1144,Damien: Omen II (1978),Horror
3082,1145,"World Is Not Enough, The (1999)",Action|Thriller
2860,1146,Blue Streak (1999),Comedy
2790,1147,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
3596,1148,Screwed (2000),Comedy
1994,1149,Poltergeist (1982),Horror|Thriller
2502,1150,Office Space (1999),Comedy|Romance
2367,1151,King Kong (1976),Action|Adventure|Horror
2296,1152,"Night at the Roxbury, A (1998)",Comedy
2004,1153,Gremlins 2: The New Batch (1990),Comedy|Horror
2949,1154,Dr. No (1962),Action
1717,1155,Scream 2 (1997),Horror|Thriller
2376,1156,"View to a Kill, A (1985)",Action
3752,1157,"Me, Myself and Irene (2000)",Comedy
1219,1158,Psycho (1960),Horror|Thriller
3325,1159,"Next Best Thing, The (2000)",Comedy|Drama
1655,1160,Phantoms (1998),Horror
2103,1161,Tall Tale (1994),Adventure|Children's
3273,1162,Scream 3 (2000),Horror|Mystery|Thriller
1694,1163,"Apostle, The (1997)",Drama
1468,1164,Booty Call (1997),Comedy|Romance
585,1165,"Brady Bunch Movie, The (1995)",Comedy
3000,1166,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
2800,1167,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
3053,1168,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
3268,1169,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3774,1170,House Party 2 (1991),Comedy
3355,1171,"Ninth Gate, The (2000)",Thriller
1754,1172,Fallen (1998),Action|Mystery|Thriller
145,1173,Bad Boys (1995),Action
1689,1174,"Man Who Knew Too Little, The (1997)",Comedy|Mystery
2122,1175,Children of the Corn (1984),Horror|Thriller
2134,1176,Weird Science (1985),Comedy
1405,1177,Beavis and Butt-head Do America (1996),Animation|Comedy
3017,1178,Creepshow 2 (1987),Horror
1347,1179,"Nightmare on Elm Street, A (1984)",Horror
818,1180,"Very Brady Sequel, A (1996)",Comedy
3450,1181,Grumpy Old Men (1993),Comedy
678,1182,Some Folks Call It a Sling Blade (1993),Drama|Thriller
312,1183,Stuart Saves His Family (1995),Comedy
173,1184,Judge Dredd (1995),Action|Adventure|Sci-Fi
2150,1185,"Gods Must Be Crazy, The (1980)",Comedy
1425,1186,Fierce Creatures (1997),Comedy
3896,1187,"Way of the Gun, The (2000)",Crime|Thriller
1799,1188,Suicide Kings (1997),Crime|Drama
256,1189,Junior (1994),Comedy|Sci-Fi
185,1190,"Net, The (1995)",Sci-Fi|Thriller
2163,1191,Attack of the Killer Tomatoes! (1980),Comedy|Horror
1438,1192,Dante's Peak (1997),Action|Thriller
833,1193,High School High (1996),Comedy
2671,1194,Notting Hill (1999),Comedy|Romance
910,1195,Some Like It Hot (1959),Comedy|Crime
2249,1196,My Blue Heaven (1990),Comedy
771,1197,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama
849,1198,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
3120,1199,"Distinguished Gentleman, The (1992)",Comedy
3052,1200,Dogma (1999),Comedy
2189,1201,I Married A Strange Person (1997),Animation
786,1202,Eraser (1996),Action|Thriller
429,1203,Cabin Boy (1994),Comedy
2263,1204,"Seventh Sign, The (1988)",Thriller
2265,1205,Nothing But Trouble (1991),Adventure|Comedy
1034,1206,Freeway (1996),Crime
798,1207,Daylight (1996),Action|Adventure|Thriller
799,1208,"Frighteners, The (1996)",Comedy|Horror
1037,1209,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller
3210,1210,Fast Times at Ridgemont High (1982),Comedy
2413,1211,Clue (1985),Comedy|Mystery
2416,1212,Back to School (1986),Comedy
1047,1213,"Long Kiss Goodnight, The (1996)",Action|Thriller
3660,1214,Puppet Master (1989),Horror|Sci-Fi|Thriller
3661,1215,Puppet Master II (1990),Horror|Sci-Fi|Thriller
2792,1216,Airplane II: The Sequel (1982),Comedy
1991,1217,Child's Play (1988),Horror
2794,1218,European Vacation (1985),Comedy
65,1219,Bio-Dome (1996),Comedy
1205,1220,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War
3243,1221,Encino Man (1992),Comedy
2374,1222,Gung Ho (1986),Comedy|Drama
473,1223,In the Army Now (1994),Comedy|War
81,1224,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance
3258,1225,Death Becomes Her (1992),Comedy
112,1226,Rumble in the Bronx (1995),Action|Adventure|Crime
3835,1227,"Crush, The (1993)",Thriller
1222,1228,Full Metal Jacket (1987),Action|Drama|War
3917,1229,Hellraiser (1987),Horror
2478,1230,Three Amigos! (1986),Comedy|Western
1248,1231,Touch of Evil (1958),Crime|Film-Noir|Thriller
1249,1232,Nikita (La Femme Nikita) (1990),Thriller
3420,1233,...And Justice for All (1979),Drama|Thriller
3505,1234,No Way Out (1987),Thriller
1189,1235,"Thin Blue Line, The (1988)",Documentary
3507,1236,"Odd Couple, The (1968)",Comedy
3435,1237,Double Indemnity (1944),Crime|Film-Noir
659,1238,Purple Noon (1960),Crime|Thriller
2202,1239,Lifeboat (1944),Drama|Thriller|War
1267,1240,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
1199,1241,Brazil (1985),Sci-Fi
2642,1242,Superman III (1983),Action|Adventure|Sci-Fi
1845,1243,Zero Effect (1998),Comedy|Thriller
3952,1244,"Contender, The (2000)",Drama|Thriller
2148,1245,House (1986),Comedy|Horror
2149,1246,House II: The Second Story (1987),Comedy|Horror
3521,1247,Mystery Train (1989),Comedy|Crime|Drama
674,1248,Barbarella (1968),Adventure|Sci-Fi
2726,1249,"Killing, The (1956)",Crime|Film-Noir
2808,1250,Universal Soldier (1992),Action|Sci-Fi
3104,1251,Midnight Run (1988),Action|Adventure|Comedy|Crime
187,1252,Party Girl (1995),Comedy
903,1253,Vertigo (1958),Mystery|Thriller
3618,1254,Small Time Crooks (2000),Comedy
3474,1255,Retroactive (1997),Sci-Fi|Thriller
11,1256,"American President, The (1995)",Comedy|Drama|Romance
2241,1257,Class (1983),Comedy
3044,1258,Dead Again (1991),Mystery|Romance|Thriller
196,1259,Species (1995),Horror|Sci-Fi
911,1260,Charade (1963),Comedy|Mystery|Romance|Thriller
2176,1261,Rope (1948),Thriller
3551,1262,Marathon Man (1976),Thriller
3556,1263,"Virgin Suicides, The (1999)",Comedy|Drama
1958,1264,Terms of Endearment (1983),Comedy|Drama
2322,1265,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War
2259,1266,Blame It on Rio (1984),Comedy|Romance
1388,1267,Jaws 2 (1978),Action|Horror
3634,1268,Seven Days in May (1964),Thriller
3708,1269,Firestarter (1984),Horror|Thriller
1965,1270,Repo Man (1984),Comedy|Sci-Fi
2409,1271,Rocky II (1979),Action|Drama
2917,1272,Body Heat (1981),Crime|Thriller
431,1273,Carlito's Way (1993),Crime|Drama
2410,1274,Rocky III (1982),Action|Drama
2411,1275,Rocky IV (1985),Action|Drama
45,1276,To Die For (1995),Comedy|Drama
2419,1277,Extremities (1986),Drama|Thriller
951,1278,His Girl Friday (1940),Comedy
521,1279,Romeo Is Bleeding (1993),Crime|Thriller
3740,1280,Big Trouble in Little China (1986),Action|Comedy
3741,1281,Badlands (1973),Crime|Drama
2511,1282,"Long Goodbye, The (1973)",Crime
1212,1283,"Third Man, The (1949)",Mystery|Thriller
1218,1284,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
3763,1285,F/X (1986),Action|Crime|Thriller
1227,1286,Once Upon a Time in America (1984),Crime|Drama|Thriller
556,1287,"War Room, The (1993)",Documentary
3338,1288,For All Mankind (1989),Documentary
125,1289,Flirting With Disaster (1996),Comedy
3770,1290,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
1306,1291,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
2973,1292,Crimes and Misdemeanors (1989),Comedy
3920,1293,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
1313,1294,Mad Dog Time (1996),Crime
2118,1295,"Dead Zone, The (1983)",Horror|Thriller
2119,1296,Maximum Overdrive (1986),Horror
3424,1297,Do the Right Thing (1989),Comedy|Drama
3361,1298,Bull Durham (1988),Comedy
2132,1299,Who's Afraid of Virginia Woolf? (1966),Drama
303,1300,"Quick and the Dead, The (1995)",Action|Adventure|Western
2144,1301,Sixteen Candles (1984),Comedy
175,1302,Kids (1995),Drama
2301,1303,History of the World: Part I (1981),Comedy
2245,1304,Working Girl (1988),Comedy|Drama
2757,1305,Frances (1982),Drama
3707,1306,Nine 1/2 Weeks (1986),Drama
425,1307,Blue Sky (1994),Drama|Romance
2915,1308,Risky Business (1983),Comedy
372,1309,Reality Bites (1994),Comedy|Drama
2352,1310,"Big Chill, The (1983)",Comedy|Drama
1057,1311,Everyone Says I Love You (1996),Comedy|Musical|Romance
468,1312,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance
1663,1313,Stripes (1981),Comedy
2709,1314,Muppets From Space (1999),Children's|Comedy
157,1315,Canadian Bacon (1994),Comedy|War
1920,1316,Small Soldiers (1998),Animation|Children's|Fantasy|War
688,1317,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
3676,1318,Eraserhead (1977),Drama|Horror
3422,1319,She's Gotta Have It (1986),Comedy|Romance
3423,1320,School Daze (1988),Drama
719,1321,Multiplicity (1996),Comedy
3426,1322,Jungle Fever (1991),Drama|Romance
3287,1323,"Tigger Movie, The (2000)",Animation|Children's
2558,1324,Forces of Nature (1999),Comedy|Romance
217,1325,"Babysitter, The (1995)",Drama|Thriller
2053,1326,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi
2059,1327,"Parent Trap, The (1998)",Children's|Drama
724,1328,"Craft, The (1996)",Drama|Horror
3502,1329,My Life (1993),Drama
3506,1330,North Dallas Forty (1979),Comedy|Drama
3360,1331,Hoosiers (1986),Drama
1833,1332,Mercury Rising (1998),Action|Drama|Thriller
3,1333,Grumpier Old Men (1995),Comedy|Romance
5,1334,Father of the Bride Part II (1995),Comedy
804,1335,She's the One (1996),Comedy|Romance
3441,1336,Red Dawn (1984),Action|War
234,1337,Exit to Eden (1994),Comedy
236,1338,French Kiss (1995),Comedy|Romance
237,1339,Forget Paris (1995),Comedy|Romance
2146,1340,St. Elmo's Fire (1985),Drama|Romance
673,1341,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
315,1342,"Specialist, The (1994)",Action
2154,1343,How Stella Got Her Groove Back (1998),Drama|Romance
1285,1344,Heathers (1989),Comedy
252,1345,I.Q. (1994),Comedy|Romance
3614,1346,Honeymoon in Vegas (1992),Comedy|Romance
1298,1347,Pink Floyd - The Wall (1982),Drama|Musical|War
3543,1348,Diner (1982),Comedy|Drama
1003,1349,Extreme Measures (1996),Drama|Thriller
694,1350,"Substitute, The (1996)",Action
3040,1351,Meatballs (1979),Comedy
2313,1352,"Elephant Man, The (1980)",Drama
267,1353,Major Payne (1994),Comedy
195,1354,Something to Talk About (1995),Comedy|Drama|Romance
2247,1355,Married to the Mob (1988),Comedy
1880,1356,Lawn Dogs (1997),Drama
413,1357,Airheads (1994),Comedy
416,1358,Bad Girls (1994),Western
1888,1359,Hope Floats (1998),Comedy|Drama|Romance
276,1360,Milk Money (1994),Comedy|Romance
278,1361,Miami Rhapsody (1995),Comedy
3056,1362,Oxygen (1999),Thriller
1381,1363,Grease 2 (1982),Comedy|Musical|Romance
1457,1364,Fools Rush In (1997),Comedy|Romance
852,1365,Tin Cup (1996),Comedy|Romance
2906,1366,Random Hearts (1999),Drama|Romance
1021,1367,Angels in the Outfield (1994),Children's|Comedy
350,1368,"Client, The (1994)",Drama|Mystery|Thriller
424,1369,Blue Chips (1994),Drama
3130,1370,Bonfire of the Vanities (1990),Comedy
2403,1371,First Blood (1982),Action
3206,1372,Against All Odds (1984),Romance
3063,1373,Poison Ivy (1992),Thriller
2261,1374,One Crazy Summer (1986),Comedy
38,1375,It Takes Two (1995),Comedy
2262,1376,About Last Night... (1986),Comedy|Drama|Romance
1463,1377,That Old Feeling (1997),Comedy|Romance
1390,1378,My Fellow Americans (1996),Comedy
2266,1379,"Butcher's Wife, The (1991)",Comedy|Romance
2269,1380,Indecent Proposal (1993),Drama
1100,1381,Days of Thunder (1990),Action|Romance
432,1382,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western
2779,1383,Heaven Can Wait (1978),Comedy
361,1384,It Could Happen to You (1994),Drama|Romance
2412,1385,Rocky V (1990),Action|Drama
1541,1386,Addicted to Love (1997),Comedy|Romance
3219,1387,Pacific Heights (1990),Thriller
2418,1388,Nothing in Common (1986),Comedy
3584,1389,Breathless (1983),Action|Drama|Romance|Thriller
511,1390,"Program, The (1993)",Action|Drama
518,1391,"Road to Wellville, The (1994)",Comedy
445,1392,Fatal Instinct (1993),Comedy
2420,1393,"Karate Kid, The (1984)",Drama
3152,1394,"Last Picture Show, The (1971)",Drama
378,1395,Speechless (1994),Comedy|Romance
1556,1396,Speed 2: Cruise Control (1997),Action|Romance|Thriller
3590,1397,"Lords of Flatbush, The (1974)",Comedy
450,1398,With Honors (1994),Comedy|Drama
2798,1399,Problem Child (1990),Comedy
381,1400,When a Man Loves a Woman (1994),Drama
455,1401,Free Willy (1993),Adventure|Children's|Drama
1703,1402,For Richer or Poorer (1997),Comedy
3308,1403,"Flamingo Kid, The (1984)",Comedy|Drama
64,1404,Two if by Sea (1996),Comedy|Romance
3098,1405,"Natural, The (1984)",Drama
2942,1406,Flashdance (1983),Drama|Romance
2875,1407,Sommersby (1993),Drama|Mystery|Romance
605,1408,One Fine Day (1996),Drama|Romance
609,1409,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
463,1410,Guilty as Sin (1993),Crime|Drama|Thriller
1713,1411,Mouse Hunt (1997),Children's|Comedy
1640,1412,How to Be a Player (1997),Comedy
467,1413,Live Nude Girls (1995),Comedy
74,1414,Bed of Roses (1996),Drama|Romance
3248,1415,Sister Act 2: Back in the Habit (1993),Comedy
2447,1416,Varsity Blues (1999),Comedy|Drama
2950,1417,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
3684,1418,"Fabulous Baker Boys, The (1989)",Drama|Romance
3686,1419,Flatliners (1990),Thriller
612,1420,"Pallbearer, The (1996)",Comedy
540,1421,Sliver (1993),Thriller
3689,1422,Porky's II: The Next Day (1983),Comedy
471,1423,"Hudsucker Proxy, The (1994)",Comedy|Romance
472,1424,I'll Do Anything (1994),Comedy|Drama
2459,1425,"Texas Chainsaw Massacre, The (1974)",Horror
1588,1426,George of the Jungle (1997),Children's|Comedy
118,1427,If Lucy Fell (1996),Comedy|Romance
3690,1428,Porky's Revenge (1985),Comedy
550,1429,Threesome (1994),Comedy|Romance
3331,1430,My Tutor (1983),Drama
3263,1431,White Men Can't Jump (1992),Comedy
487,1432,Lightning Jack (1994),Comedy|Western
2463,1433,Ruthless People (1986),Comedy
94,1434,Beautiful Girls (1996),Drama
122,1435,Boomerang (1992),Comedy|Romance
1593,1436,Picture Perfect (1997),Comedy|Romance
3846,1437,Easy Money (1983),Comedy
491,1438,"Man Without a Face, The (1993)",Drama
3274,1439,Single White Female (1992),Action
2473,1440,Soul Man (1986),Comedy
499,1441,Mr. Wonderful (1993),Comedy|Romance
207,1442,"Walk in the Clouds, A (1995)",Drama|Romance
135,1443,Down Periscope (1996),Comedy
1180,1444,Hear My Song (1991),Comedy
3364,1445,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2066,1446,Out of the Past (1947),Film-Noir
3469,1447,Inherit the Wind (1960),Drama
905,1448,It Happened One Night (1934),Comedy
922,1449,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
2186,1450,Strangers on a Train (1951),Film-Noir|Thriller
930,1451,Notorious (1946),Film-Noir|Romance|Thriller
947,1452,My Man Godfrey (1936),Comedy
3730,1453,"Conversation, The (1974)",Drama|Mystery
955,1454,Bringing Up Baby (1938),Comedy
528,1455,"Scout, The (1994)",Drama
3683,1456,Blood Simple (1984),Drama|Film-Noir
1237,1457,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
2550,1458,"Haunting, The (1963)",Horror|Thriller
144,1459,"Brothers McMullen, The (1995)",Comedy
901,1460,Funny Face (1957),Comedy|Musical
906,1461,Gaslight (1944),Mystery|Thriller
3548,1462,Auntie Mame (1958),Comedy|Drama
334,1463,Vanya on 42nd Street (1994),Drama
846,1464,Flirt (1995),Drama
928,1465,Rebecca (1940),Romance|Thriller
1208,1466,Apocalypse Now (1979),Drama|War
1224,1467,Henry V (1989),Drama|War
3366,1468,Where Eagles Dare (1969),Action|Adventure|War
3370,1469,Betrayed (1988),Drama|Thriller
1785,1470,King of New York (1990),Action|Crime
3102,1471,Jagged Edge (1985),Thriller
3062,1472,"Longest Day, The (1962)",Action|Drama|War
3726,1473,Assault on Precinct 13 (1976),Action|Thriller
2363,1474,Godzilla (Gojira) (1954),Action|Sci-Fi
2944,1475,"Dirty Dozen, The (1967)",Action|War
3836,1476,Kelly's Heroes (1970),Action|Comedy|War
3769,1477,Thunderbolt and Lightfoot (1974),Action
1085,1478,"Old Man and the Sea, The (1958)",Adventure|Drama
3405,1479,"Night to Remember, A (1958)",Action|Drama
2534,1480,Avalanche (1978),Action
3197,1481,"Presidio, The (1988)",Action
494,1482,Executive Decision (1996),Action|Thriller
1176,1483,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama
3943,1484,Bamboozled (2000),Comedy
3949,1485,Requiem for a Dream (2000),Drama
1922,1486,Whatever (1998),Drama
3554,1487,Love and Basketball (2000),Drama|Romance
1041,1488,Secrets & Lies (1996),Drama
1657,1489,Wonderland (1997),Documentary
2544,1490,"School of Flesh, The (L' École de la chair) (1998)",Drama
2208,1491,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller
2065,1492,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance
3012,1493,Battling Butler (1926),Comedy
3022,1494,"General, The (1927)",Comedy
3028,1495,"Taming of the Shrew, The (1967)",Comedy
1281,1496,"Great Dictator, The (1940)",Comedy
3462,1497,Modern Times (1936),Comedy
1937,1498,Going My Way (1944),Comedy
1297,1499,Real Genius (1985),Comedy
2747,1500,"Little Shop of Horrors, The (1960)",Comedy|Horror
921,1501,My Favorite Year (1982),Comedy
3200,1502,"Last Detail, The (1973)",Comedy|Drama
933,1503,To Catch a Thief (1955),Comedy|Romance|Thriller
3640,1504,"King in New York, A (1957)",Comedy|Drama
1976,1505,Friday the 13th Part 3: 3D (1982),Horror
946,1506,To Be or Not to Be (1942),Comedy|Drama|War
2922,1507,Hang 'em High (1967),Western
2780,1508,"Raven, The (1963)",Comedy|Horror
3088,1509,Harvey (1950),Comedy
957,1510,"Scarlet Letter, The (1926)",Drama
2935,1511,"Lady Eve, The (1941)",Comedy|Romance
2936,1512,Sullivan's Travels (1942),Comedy
3096,1513,My Man Godfrey (1957),Comedy
961,1514,Little Lord Fauntleroy (1936),Drama
2870,1515,Barefoot in the Park (1967),Comedy
3244,1516,"Goodbye Girl, The (1977)",Comedy|Romance
1235,1517,Harold and Maude (1971),Comedy
3341,1518,Born Yesterday (1950),Comedy
3349,1519,"Perils of Pauline, The (1947)",Comedy
3429,1520,Creature Comforts (1990),Animation|Comedy
3286,1521,Snow Day (2000),Comedy
28,1522,Persuasion (1995),Romance
3159,1523,Fantasia 2000 (1999),Animation|Children's|Musical
3821,1524,Nutty Professor II: The Klumps (2000),Comedy
3787,1525,Shower (Xizhao) (1999),Comedy
1680,1526,Sliding Doors (1998),Drama|Romance
3935,1527,Kronos (1973),Horror
1183,1528,"English Patient, The (1996)",Drama|Romance|War
3504,1529,Network (1976),Comedy|Drama
2637,1530,"Mummy's Hand, The (1940)",Horror
2565,1531,"King and I, The (1956)",Musical
154,1532,Belle de jour (1967),Drama
1699,1533,"Butcher Boy, The (1998)",Drama
2206,1534,Suspicion (1941),Mystery|Thriller
1333,1535,"Birds, The (1963)",Horror
3018,1536,Re-Animator (1985),Horror
3019,1537,Drugstore Cowboy (1989),Crime|Drama
2071,1538,And the Band Played On (1993),Drama
1272,1539,Patton (1970),Drama|War
1348,1540,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
2650,1541,"Ghost of Frankenstein, The (1942)",Horror
2303,1542,Nashville (1975),Drama|Musical
1295,1543,"Unbearable Lightness of Being, The (1988)",Drama
907,1544,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
1299,1545,"Killing Fields, The (1984)",Drama|War
3546,1546,What Ever Happened to Baby Jane? (1962),Drama|Thriller
2817,1547,Aces: Iron Eagle III (1992),Action|War
2674,1548,"Loss of Sexual Innocence, The (1999)",Drama
1946,1549,Marty (1955),Drama|Romance
3110,1550,Country (1984),Drama
3111,1551,Places in the Heart (1984),Drama
2178,1552,Frenzy (1972),Thriller
1017,1553,Swiss Family Robinson (1960),Adventure|Children's
3121,1554,"Hitch-Hiker, The (1953)",Film-Noir
2183,1555,"Man Who Knew Too Much, The (1956)",Thriller
927,1556,"Women, The (1939)",Comedy
3498,1557,Midnight Express (1978),Drama
3203,1558,Dead Calm (1989),Thriller
3204,1559,"Boys from Brazil, The (1978)",Thriller
1464,1560,Lost Highway (1997),Mystery
931,1561,Spellbound (1945),Mystery|Romance|Thriller
2344,1562,Runaway Train (1985),Action|Adventure|Drama|Thriller
2921,1563,High Plains Drifter (1972),Western
949,1564,East of Eden (1955),Drama
3727,1565,Near Dark (1987),Comedy|Horror
2926,1566,Hairspray (1988),Comedy|Drama
3587,1567,Inferno (1980),Horror
3733,1568,"Paper Chase, The (1973)",Drama
2932,1569,Days of Heaven (1978),Drama
2867,1570,Fright Night (1985),Comedy|Horror
3599,1571,Anchors Aweigh (1945),Comedy|Musical
3230,1572,"Odessa File, The (1974)",Thriller
3167,1573,Carnal Knowledge (1971),Drama
3169,1574,"Falcon and the Snowman, The (1984)",Drama
2941,1575,South Pacific (1958),Musical|Romance|War
1130,1576,"Howling, The (1980)",Horror
1061,1577,Sleepers (1996),Crime|Drama
3681,1578,For a Few Dollars More (1965),Western
3760,1579,"Kentucky Fried Movie, The (1977)",Comedy
3693,1580,"Toxic Avenger, The (1985)",Comedy|Horror
1152,1581,He Walked by Night (1948),Crime|Film-Noir|Thriller
1086,1582,Dial M for Murder (1954),Mystery|Thriller
2467,1583,"Name of the Rose, The (1986)",Mystery
1300,1584,My Life as a Dog (Mitt liv som hund) (1985),Drama
3844,1585,Steel Magnolias (1989),Drama
